Session,Round,Agent Name,Party,Response
14,27,Nathan,Democrat,10
14,27,Parker,Republican,0
14,28,Nathan,Democrat,10
14,28,Parker,Republican,2
14,29,Nathan,Democrat,10
14,29,Parker,Republican,3
14,30,Nathan,Democrat,9
14,30,Parker,Republican,2
15,0,Audrey,Democrat,10
15,0,Hannah,Republican,2
15,1,Audrey,Democrat,8
15,1,Hannah,Republican,2
15,2,Audrey,Democrat,10
15,2,Hannah,Republican,2
15,3,Audrey,Democrat,9
15,3,Hannah,Republican,8
15,4,Audrey,Democrat,9
15,4,Hannah,Republican,1
15,5,Audrey,Democrat,9
15,5,Hannah,Republican,0
15,6,Audrey,Democrat,8
15,6,Hannah,Republican,0
15,7,Audrey,Democrat,9
15,7,Hannah,Republican,2
15,8,Audrey,Democrat,10
15,8,Hannah,Republican,2
15,9,Audrey,Democrat,10
15,9,Hannah,Republican,2
15,10,Audrey,Democrat,8
15,10,Hannah,Republican,1
15,11,Audrey,Democrat,9
15,11,Hannah,Republican,2
15,12,Audrey,Democrat,9
15,12,Hannah,Republican,2
15,13,Audrey,Democrat,8
15,13,Hannah,Republican,5
15,14,Audrey,Democrat,9
15,14,Hannah,Republican,3
15,15,Audrey,Democrat,10
15,15,Hannah,Republican,2
15,16,Audrey,Democrat,9
15,16,Hannah,Republican,1
15,17,Audrey,Democrat,8
15,17,Hannah,Republican,0
15,18,Audrey,Democrat,9
15,18,Hannah,Republican,2
15,19,Audrey,Democrat,10
15,19,Hannah,Republican,5
15,20,Audrey,Democrat,10
15,20,Hannah,Republican,1
15,21,Audrey,Democrat,9
15,21,Hannah,Republican,1
15,22,Audrey,Democrat,9
15,22,Hannah,Republican,1
15,23,Audrey,Democrat,9
15,23,Hannah,Republican,0
15,24,Audrey,Democrat,9
15,24,Hannah,Republican,1
15,25,Audrey,Democrat,10
15,25,Hannah,Republican,3
